gene_id,wt_4_0h_rep1,wt_4_0h_rep2,wt_4_0h_rep3,wt_4_12h_rep1,wt_4_12h_rep2,wt_4_12h_rep3,zmice1_1_4_0h_rep1,zmice1_1_4_0h_rep2,zmice1_1_4_0h_rep3,zmice1_1_4_12h_rep1,zmice1_1_4_12h_rep2,zmice1_1_4_12h_rep3
Zm00001eb251520,208693,248655,240308,259522,245373,393905,167905,115471,105499,79806,87983,151724
Zm00001eb251690,61,20,19,17,67,12,242,140,204,47,120,41
Zm00001eb251680,1695,859,1081,1315,2286,1109,3796,2726,2557,1803,2474,3166
Zm00001eb251820,5,0,12,18,33,26,0,12,16,4,4,18
Zm00001eb251830,0,0,0,0,2,0,0,0,0,0,0,0
Zm00001eb251710,50,19,8,52,48,70,158,114,102,125,142,158
Zm00001eb251700,1704,1006,1314,1051,1916,1558,2948,3764,3414,2194,2730,2509
Zm00001eb251870,179,39,33,30,70,27,297,253,197,63,107,71
Zm00001eb251860,5024,4447,4509,4391,5052,5040,9375,5760,5413,3709,4685,6840
Zm00001eb251880,836,521,727,432,636,423,1338,1021,1432,391,722,617
Zm00001eb251890,1,1,0,0,1,1,2,1,1,0,1,1
Zm00001eb251900,274,147,255,352,484,479,576,468,384,472,537,582
Zm00001eb251920,529,300,592,567,804,589,708,791,760,547,593,721
Zm00001eb251910,8007,6677,7279,6512,9884,8370,11617,11723,10649,6998,8318,7775
Zm00001eb251940,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb251930,1376,1250,1487,1323,1754,1657,2319,1684,1924,1510,1686,1538
Zm00001eb251950,1111,1179,1269,1606,2135,2057,2402,1715,971,1219,1125,2171
Zm00001eb251980,446,247,310,185,411,233,771,582,854,396,630,415
Zm00001eb251990,633,806,727,144,205,309,1081,848,576,146,235,310
Zm00001eb251960,2210,1131,8932,24581,37201,35622,12439,9392,2589,28301,26829,34649
Zm00001eb252020,278,211,289,205,369,249,798,523,600,284,492,398
Zm00001eb252010,2806,2458,3343,3005,4432,5157,5581,4757,3078,6217,5233,6056
Zm00001eb252000,2130,2508,1980,1911,2111,2773,2299,1486,1615,1204,1421,1886
Zm00001eb252040,313,154,304,208,449,323,628,347,461,448,469,607
Zm00001eb252050,425,363,439,472,586,451,573,443,457,421,644,611
Zm00001eb252070,1,0,1,0,4,2,1,2,1,1,3,1
Zm00001eb252060,317,213,241,142,359,209,436,430,636,180,329,312
Zm00001eb252030,20116,24215,30051,23526,26678,33502,17157,15181,12399,10471,11773,16268
Zm00001eb252110,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb252100,1036,765,833,1257,1995,1298,1539,1203,1612,1172,2052,1969
Zm00001eb252090,429,158,163,207,410,194,2611,2131,1883,1440,1248,1128
Zm00001eb252120,1820,1714,2540,2672,3367,5160,2310,2415,3090,2345,2445,2332
Zm00001eb252170,183,86,137,120,150,104,799,799,692,207,538,516
Zm00001eb252160,5810,9081,10691,9199,12068,16287,3741,2599,1752,4534,7150,11563
Zm00001eb252180,42,23,30,25,32,48,311,199,154,140,142,147
Zm00001eb252190,108,3,13,20,37,23,30,62,58,40,51,68
Zm00001eb252220,42,10,11,33,18,17,27,40,78,43,61,78
Zm00001eb252210,11717,11893,11647,12667,15791,15931,14717,12159,12128,7352,10262,12111
Zm00001eb252200,374,294,263,709,1369,963,348,321,266,974,878,1671
Zm00001eb252240,1662,1430,1399,1687,2581,2622,1830,1416,2116,1288,2101,1962
Zm00001eb252250,2618,1833,2248,2151,3833,3106,5855,8286,5950,4964,8600,6038
Zm00001eb252270,2,0,0,0,0,4,6,2,4,2,0,2
Zm00001eb252280,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb252260,2115,1478,1839,1489,2246,2108,2766,2612,2539,1960,2265,1970
Zm00001eb252310,4,0,4,6,125,11,68,0,16,51,43,4
Zm00001eb252320,4,20,20,15,15,41,39,31,15,43,45,70
Zm00001eb252300,619,542,593,546,874,844,964,1060,744,688,794,747
Zm00001eb252350,0,2,0,0,0,0,0,0,0,4,0,0
Zm00001eb252330,3264,2413,3037,3211,4253,4043,4289,3393,3767,2197,3154,3719
Zm00001eb252380,53,20,7,46,76,56,141,151,223,56,66,33
Zm00001eb252400,1279,1312,1697,1381,1939,2072,2051,2138,1921,1150,1446,1319
Zm00001eb252410,1947,1094,1869,1214,2855,1367,4771,5345,6467,1916,3387,1906
Zm00001eb252420,698,865,915,617,1178,774,1967,1843,1147,1154,1209,926
Zm00001eb252430,241,179,276,142,204,199,332,250,267,119,189,148
Zm00001eb252440,671,489,622,690,985,622,1116,885,1117,640,983,828
Zm00001eb252450,165,29,42,78,43,66,541,201,41,341,30,206
Zm00001eb252460,0,28,42,0,32,0,0,190,41,340,20,0
Zm00001eb252500,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb252490,128,200,121,143,219,171,394,187,263,240,217,543
Zm00001eb252510,1765,1127,1310,805,1197,1303,2618,2399,2899,1246,1586,1444
Zm00001eb252530,481,149,225,457,615,748,4993,3095,1400,1835,1133,1184
Zm00001eb252540,124,77,115,104,216,79,1692,898,754,459,309,166
Zm00001eb252560,87,159,0,0,0,0,0,110,0,0,0,0
Zm00001eb252550,87,159,208,603,735,1144,625,110,324,216,210,546
Zm00001eb252570,700,486,382,367,751,567,1267,1098,1435,554,925,932
Zm00001eb252580,31,25,13,30,96,37,96,82,89,108,44,142
Zm00001eb252590,35,20,3,0,7,0,28,44,23,0,43,10
Zm00001eb252620,907,696,966,1228,1807,1724,2329,1740,1329,1620,982,1696
Zm00001eb252630,200,87,52,78,251,130,322,463,699,204,515,235
Zm00001eb252640,168,130,131,228,274,263,286,209,279,179,214,191
Zm00001eb252650,1343,959,1094,1204,1732,1870,2371,2839,2217,1326,1740,1401
Zm00001eb252670,0,0,0,4,3,0,4,4,0,12,0,0
Zm00001eb252660,1248,1083,1415,1051,1643,2166,1539,1287,1447,2071,2671,2775
Zm00001eb252680,1321,938,1023,789,1373,1033,2746,2858,2549,1186,1872,1299
Zm00001eb252690,2844,1344,2990,7498,9638,8161,12606,6553,3949,11786,11862,13040
Zm00001eb252760,72,86,66,102,172,77,280,181,151,127,108,240
Zm00001eb252770,52,35,42,27,65,38,149,111,60,56,75,29
Zm00001eb252780,2708,1845,1356,2395,3793,4176,4020,2709,4078,2686,3456,5054
Zm00001eb252720,75305,70068,56004,49545,59388,59329,93405,79852,70902,27227,37899,45443
Zm00001eb252800,53,39,58,121,233,98,280,171,221,98,70,141
Zm00001eb252810,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb252790,3338,2525,3825,2596,3726,3951,4383,3864,4348,2873,4162,4050
Zm00001eb252830,1478,951,1003,879,1681,1376,2667,1713,3279,3041,4575,3195
Zm00001eb252840,245,69,123,86,128,88,4404,2048,2028,314,331,743
Zm00001eb252850,644,211,254,225,265,375,18863,5765,5333,3067,1461,3334
Zm00001eb252860,1082,986,1385,1365,2021,2011,1954,1570,1346,1536,1495,1418
Zm00001eb252880,113,62,74,65,108,74,448,377,241,136,150,134
Zm00001eb252890,1031,1178,1261,1381,1780,2099,2111,2232,1502,1266,1458,1365
Zm00001eb252900,0,3,0,0,0,0,0,0,0,0,0,0
Zm00001eb252870,9088,6619,8500,8795,12527,14281,15972,14578,13724,20025,20802,18801
Zm00001eb252930,1686,1378,1543,1373,1931,2022,2653,1879,2172,1421,1681,1763
Zm00001eb252940,295,188,248,166,398,271,261,210,338,88,273,257
Zm00001eb253040,0,9,0,5,3,7,4,0,7,4,0,0
Zm00001eb252980,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb252990,681,400,451,421,666,357,1177,1098,993,331,473,600
Zm00001eb252950,176,64,118,71,140,159,537,442,215,168,317,249
Zm00001eb252960,0,0,0,23,65,3,51,0,0,67,0,126
Zm00001eb252970,531,273,433,342,765,511,898,854,823,647,832,735
Zm00001eb253000,206,75,93,159,220,133,600,547,238,224,314,296
Zm00001eb253010,0,16,0,3,0,22,87,22,51,34,79,109
Zm00001eb253020,693,377,442,350,914,609,1464,1208,1043,981,896,900
Zm00001eb253030,4807,2321,2513,2971,4341,2064,6617,8099,5898,2562,2949,3989
Zm00001eb253050,6563,5649,6565,5748,9055,8292,8719,8257,8261,7953,7875,7599
Zm00001eb253070,2484,642,2860,1269,1967,1554,7373,5339,3128,5192,3848,3281
Zm00001eb253080,1270,738,1000,723,1424,1160,3506,3943,2582,2250,2409,1633
Zm00001eb253090,3943,2746,3450,2291,3881,3371,4406,4336,4691,2625,3849,2933
Zm00001eb253110,1249,1348,1197,1580,2108,1797,2244,1785,1264,1035,1480,2009
Zm00001eb253120,1895,1298,1637,1437,2343,1665,2760,3073,2288,2280,2038,2160
Zm00001eb253130,3493,2150,2524,2389,4846,3863,5759,5857,4916,4318,3843,4955
Zm00001eb253140,5199,3559,4534,3079,4207,4109,8677,9263,7859,3495,4837,4375
Zm00001eb253160,96,153,113,169,222,185,80,76,25,89,66,127
Zm00001eb253150,1768,2148,3119,4258,8131,6209,2266,2273,2112,3298,4724,4407
Zm00001eb253170,89,74,88,163,189,136,283,187,156,163,234,227
Zm00001eb253180,370,207,309,160,410,231,579,513,820,339,663,668
Zm00001eb253190,177,111,209,184,278,204,651,459,256,249,195,183
Zm00001eb253200,1047,663,741,528,1047,840,1675,1328,1510,809,1135,1303
Zm00001eb253250,105,19,47,21,80,49,142,132,129,103,182,106
Zm00001eb253220,98,81,82,61,128,109,458,293,391,130,157,158
Zm00001eb253230,763,832,828,590,904,1107,880,775,645,513,714,893
Zm00001eb253280,273,385,338,488,724,727,563,387,200,151,188,685
Zm00001eb253320,419,222,223,210,431,219,652,721,879,383,534,305
Zm00001eb253330,30,0,14,29,40,18,44,37,52,80,81,77
Zm00001eb253340,0,1733,0,0,0,0,256,0,0,0,0,185
Zm00001eb253350,2106,34,1517,2031,2810,2172,2944,2329,2208,1318,1710,2428
Zm00001eb253360,7,4,3,2,0,4,10,11,5,7,0,0
Zm00001eb253370,8,0,0,0,0,0,40,10,14,14,4,0
Zm00001eb253380,634,481,690,314,935,480,1197,1158,1356,477,832,357
Zm00001eb253390,4736,3896,4400,4702,6820,5941,6085,6195,5117,5936,6813,7211
Zm00001eb253400,26,27,29,31,60,19,58,52,50,63,84,62
Zm00001eb253450,27,0,134,75,178,132,355,151,49,43,55,23
Zm00001eb253420,823,629,878,461,1208,831,858,1116,1173,1057,1295,1199
Zm00001eb253410,158,81,95,66,164,136,284,197,348,188,396,408
Zm00001eb253480,6,11,2,0,2,15,9,6,2,4,0,11
Zm00001eb253490,6,0,3,0,3,0,9,8,2,4,0,0
Zm00001eb253470,19127,14505,17229,20166,31043,27097,27102,22731,17969,15544,17804,29955
Zm00001eb253510,8,0,7,0,0,0,18,30,6,0,18,4
Zm00001eb253520,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb253550,0,3,8,0,3,0,16,14,11,4,4,10
Zm00001eb253530,292,169,275,194,444,237,557,374,527,238,384,461
Zm00001eb253500,2400,1074,1196,1641,2218,1980,9386,6392,4980,4831,2426,2550
Zm00001eb253580,49,36,19,11,24,20,63,82,55,27,58,22
Zm00001eb253570,56,61,32,46,82,91,87,82,95,71,41,80
Zm00001eb253560,2988,2137,2240,2186,3950,3499,5501,4189,4586,2449,3249,3536
Zm00001eb253650,1400,1463,1586,339,494,480,1899,1090,1378,199,295,572
Zm00001eb253660,234,198,157,278,364,199,218,177,197,114,162,191
Zm00001eb253620,1353,1225,1359,1879,2482,2400,2079,1480,1597,1472,1685,2049
Zm00001eb253630,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb253640,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb253690,244,256,259,187,288,253,408,289,311,315,350,286
Zm00001eb253720,2,0,3,8,0,0,4,17,4,5,0,0
Zm00001eb253740,300,377,411,110,163,210,867,615,537,54,70,150
Zm00001eb253750,14,0,9,0,14,0,71,96,42,15,78,24
Zm00001eb253700,2647,1549,2114,1694,3198,2515,5188,6575,6047,2861,4828,3259
Zm00001eb253760,583,402,500,430,739,459,1196,1096,955,702,1040,1143
Zm00001eb253780,24,21,20,0,26,22,73,16,47,4,15,8
Zm00001eb253770,336,217,315,112,254,192,639,352,384,290,298,195
Zm00001eb253800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb253790,734,382,489,242,738,300,1175,1221,1436,523,778,853
Zm00001eb253810,1466,813,1104,805,1444,1274,2952,2617,3178,1169,1685,1649
Zm00001eb253820,21317,13920,15981,14918,21986,20474,28299,20568,26907,10186,17914,17476
Zm00001eb253830,1802,1660,2026,1735,2514,2841,2886,2111,1911,1969,1823,2232
Zm00001eb253840,1031,929,1121,763,1168,1046,1211,611,843,424,709,1104
Zm00001eb253850,245,183,346,391,563,575,454,229,380,414,371,677
Zm00001eb253880,78,17,15,38,113,20,247,325,298,101,101,95
Zm00001eb253860,750,539,533,341,1647,349,788,567,1543,282,1267,324
Zm00001eb253870,16,3,4,0,0,0,0,4,19,4,19,7
Zm00001eb253890,12787,9278,11696,9522,13579,13203,33959,32677,32260,15427,26288,16447
Zm00001eb253920,55,22,39,24,30,12,79,31,12,11,2,3
Zm00001eb253930,5,11,6,8,31,0,23,15,94,3,17,9
Zm00001eb253960,10,15,4,0,4,3,298,82,306,4,57,10
Zm00001eb253900,3238,3201,4026,4629,5672,5926,5290,6342,4417,3702,3726,3814
Zm00001eb253910,0,0,0,0,0,0,0,0,0,0,1,0
Zm00001eb253970,1846,719,1540,1755,2484,2408,6140,8900,5388,3543,4130,2256
Zm00001eb253990,598,208,331,262,451,569,933,1358,1775,710,1377,825
Zm00001eb253980,98,70,150,1525,2557,1889,1343,507,326,1332,1244,1996
Zm00001eb254030,2815,1923,2560,2405,3520,3584,4188,3582,3381,1852,2411,2815
Zm00001eb254040,79,38,116,1054,1320,1940,1287,746,574,1566,1129,1297
Zm00001eb254050,466,313,540,5540,7105,8195,8335,2592,1688,7045,5524,8481
Zm00001eb254070,8,0,4,6,0,4,56,46,8,42,0,0
Zm00001eb254060,4496,3856,4551,3943,5886,5848,7737,6228,5510,5508,6493,7092
Zm00001eb254080,783,186,313,296,526,348,3547,3100,1351,1311,1296,1238
Zm00001eb254090,961,677,725,726,951,1005,1295,1339,1302,610,1068,1073
Zm00001eb254100,543,8,8,50,100,53,1992,1200,1219,2226,2482,3355
Zm00001eb254110,7,3,0,0,0,0,56,40,0,41,0,0
Zm00001eb254120,38,7,11,12,22,3,1837,587,364,395,167,105
Zm00001eb254130,313,208,251,135,137,108,1707,812,751,408,232,351
Zm00001eb254150,283,375,233,61,128,91,502,331,227,126,120,203
Zm00001eb254160,814,494,700,573,1201,754,1240,1150,1204,846,1024,937
Zm00001eb254180,793,786,1072,935,1171,1202,1831,1495,1360,872,1005,837
Zm00001eb254190,55,31,32,18,42,23,350,272,153,113,94,66
Zm00001eb254200,201,130,144,178,204,110,187,483,179,119,156,161
Zm00001eb254210,107,151,107,109,88,91,122,98,93,48,35,47
Zm00001eb254230,87,104,74,81,63,81,98,91,85,34,28,44
Zm00001eb254240,4,6,7,15,18,6,16,20,19,4,0,13
Zm00001eb254250,1520,1482,1142,1245,1907,1588,2451,1851,1956,1817,1830,2078
Zm00001eb254260,1072,742,759,586,1046,774,1808,1396,2177,588,1520,1110
Zm00001eb254270,2201,1542,1911,1579,2528,2301,3480,2518,2780,1838,2355,2324
Zm00001eb254280,334,268,241,207,348,371,886,687,741,341,476,631
Zm00001eb254290,370,294,470,173,292,374,445,603,490,310,370,303
Zm00001eb254300,135,80,98,81,115,107,258,165,131,69,49,92
Zm00001eb254310,80,84,108,42,58,42,134,110,65,32,36,46
Zm00001eb254320,121,91,125,51,99,79,231,231,189,81,135,79
Zm00001eb254330,156,111,143,78,123,83,253,215,211,70,184,126
Zm00001eb254340,36,16,35,189,273,184,185,118,132,253,221,140
Zm00001eb254350,36,16,35,0,0,0,741,118,132,253,221,139
Zm00001eb254360,59,70,60,49,68,59,122,95,68,51,37,91
Zm00001eb254400,0,0,0,0,0,0,0,5,0,2,0,0
Zm00001eb254390,758,630,768,998,1376,973,970,688,744,313,645,884
Zm00001eb254430,192,106,95,96,89,80,181,204,230,63,175,167
Zm00001eb254410,8378,9199,9787,9085,11838,12442,7034,6669,6559,3629,6560,6490
Zm00001eb254420,0,0,0,48,0,0,6,0,0,10,30,38
Zm00001eb254480,23,0,0,5,0,4,5,39,20,7,0,14
Zm00001eb254490,881,906,871,1269,1080,1312,1542,1091,1027,730,740,1179
Zm00001eb254450,90309,95891,80584,96283,118388,149710,93007,49401,70417,59949,66110,98692
Zm00001eb254510,85514,82270,58252,86117,95945,118051,86639,46910,71136,22559,35938,68845
Zm00001eb254500,126,636,47,287,337,459,730,30,365,1,7,244
Zm00001eb254520,2,0,0,130,179,189,17,10,4,53,126,123
Zm00001eb254530,7578,4817,5959,5977,9001,8798,15458,13969,11538,9800,7475,10233
Zm00001eb254550,3,0,0,0,4,5,5,3,0,7,0,0
Zm00001eb254560,102,88,73,26,35,26,67,79,45,5,36,43
Zm00001eb254540,6630,5901,5225,7205,9918,11348,5553,3320,4718,8693,9848,16772
Zm00001eb254570,1794,1300,1632,2462,3324,3290,3907,3095,2570,2532,2566,2966
Zm00001eb254600,141,87,122,127,177,85,110,76,181,90,107,152
Zm00001eb254610,3,7,7,10,3,6,20,9,7,14,11,14
Zm00001eb254620,7,0,0,0,10,0,24,8,14,10,0,21
Zm00001eb254580,281,225,197,259,353,293,368,287,330,177,204,346
Zm00001eb254590,1701,1291,1720,997,1456,1655,2447,2796,2234,1393,1293,1281
Zm00001eb254630,37,18,33,20,16,23,57,40,71,34,34,45
Zm00001eb254640,5,2,0,2,4,2,9,9,5,0,5,2
Zm00001eb254650,2,2,0,0,0,3,5,4,5,2,5,4
Zm00001eb254660,222,115,204,193,230,170,379,400,355,177,191,243
Zm00001eb254760,17,20,24,15,15,11,49,38,44,29,21,25
Zm00001eb254770,36,50,46,45,60,44,124,119,96,44,81,64
Zm00001eb254780,12,4,13,9,17,9,81,31,20,12,22,31
Zm00001eb254790,24,23,21,11,23,20,56,53,48,22,31,29
Zm00001eb254670,0,1,2,2,1,2,2,4,1,0,0,0
Zm00001eb254730,0,0,0,0,0,0,5,0,0,0,0,3
Zm00001eb254740,0,1,1,0,0,0,1,1,1,0,0,0
Zm00001eb254680,163,130,99,75,151,130,200,317,273,114,186,179
Zm00001eb254690,39,20,14,40,28,18,53,59,49,32,45,26
Zm00001eb254700,43,43,28,22,55,32,136,236,85,112,55,30
Zm00001eb254710,6,3,4,4,7,7,8,13,16,6,4,10
Zm00001eb254720,24,20,41,13,25,22,54,54,53,30,33,40
Zm00001eb254750,166,156,170,124,164,129,376,420,385,171,222,266
Zm00001eb254810,0,5,4,2,2,3,2,8,1,0,0,0
Zm00001eb254800,420,279,397,237,359,355,962,818,830,387,480,583
Zm00001eb254820,29,14,10,20,17,14,40,41,33,20,33,21
Zm00001eb254830,44,35,20,22,28,27,83,144,77,40,37,37
Zm00001eb254840,13,8,10,5,5,4,28,21,20,16,12,7
Zm00001eb254850,910,541,780,359,831,585,1160,962,1180,816,802,515
Zm00001eb254890,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb254900,18,12,14,32,53,40,39,40,17,22,40,55
Zm00001eb254860,1573,1413,1808,1111,1890,1772,2107,1724,1695,1273,1803,1490
Zm00001eb254910,902,659,835,679,1095,941,1399,1155,1258,924,1069,805
Zm00001eb254920,56,35,54,629,682,1105,398,230,91,569,752,898
Zm00001eb254930,695,481,481,648,1216,942,863,830,755,778,581,662
Zm00001eb254960,54,28,12,4,8,8,715,746,1212,99,298,163
Zm00001eb254970,83,73,77,130,1056,106,176,137,152,123,228,214
Zm00001eb254980,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb254990,776,626,567,733,933,768,1583,1181,955,383,469,831
Zm00001eb255010,21,28,30,62,40,28,24,60,9,18,5,59
Zm00001eb254950,1478,1167,1286,1187,1892,1717,2795,3281,2455,1617,1938,1748
Zm00001eb254940,6497,5279,6113,6537,8778,9440,11161,7205,7950,8094,8878,9057
Zm00001eb255040,667,731,768,389,715,545,1103,879,930,470,624,680
Zm00001eb255030,52599,62664,43100,73228,76627,89357,66207,41957,43136,17854,23703,55782
Zm00001eb255080,0,0,2,0,0,0,0,0,0,0,0,0
Zm00001eb255090,149,149,66,73,187,95,308,438,218,96,101,126
Zm00001eb255060,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255050,1947,1542,1920,1568,2318,2423,2986,2105,2196,2331,1893,1938
Zm00001eb255110,100,52,47,81,65,66,1203,323,284,395,292,664
Zm00001eb255130,0,0,0,0,8,13,4,0,0,0,18,12
Zm00001eb255140,727,483,531,536,982,412,1900,1131,1361,803,1096,1333
Zm00001eb255150,0,0,4,20,40,1,20,13,12,38,69,57
Zm00001eb255120,22687,25024,21775,30492,34994,41346,34577,16183,18757,18322,20227,35970
Zm00001eb255160,6157,5145,6139,1915,2291,3078,11464,9356,6979,2529,2502,3686
Zm00001eb255170,68,108,53,52,29,33,60,70,55,24,27,8
Zm00001eb255180,21,20,21,17,30,10,36,25,36,16,45,27
Zm00001eb255190,421,377,375,445,553,562,870,609,1097,607,454,640
Zm00001eb255200,382,141,191,47,64,45,865,653,732,282,244,351
Zm00001eb255210,141,105,139,127,193,136,159,111,40,96,110,170
Zm00001eb255220,2,0,0,0,8,3,24,10,4,11,0,10
Zm00001eb255250,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255270,5,5,5,43,63,91,39,28,30,26,69,57
Zm00001eb255290,373,223,215,292,540,558,317,249,339,206,300,404
Zm00001eb255300,81,0,4,34,34,4,126,45,65,27,54,0
Zm00001eb255230,35,3,15,16,19,25,417,240,206,130,101,92
Zm00001eb255240,3903,1333,1125,1697,4501,1621,8254,7516,9018,3682,6089,5084
Zm00001eb255310,62,28,82,44,51,53,141,152,220,52,179,162
Zm00001eb255330,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255320,2073,1632,1906,1838,3078,2706,3658,1904,2979,2354,2741,3015
Zm00001eb255340,200,148,118,151,282,192,1283,1275,347,364,440,245
Zm00001eb255360,166,198,231,121,117,180,440,378,205,96,136,133
Zm00001eb255390,0,0,0,105,132,42,8,4,0,6,26,15
Zm00001eb255370,249,178,243,337,570,362,1841,1582,1106,1524,1143,737
Zm00001eb255380,0,0,0,8,8,10,0,0,0,17,12,6
Zm00001eb255400,203,34,84,16559,11555,9727,1410,744,328,3006,5286,5777
Zm00001eb255410,203,34,84,0,11555,9727,1410,744,328,3006,5286,5777
Zm00001eb255420,333,31,184,9492,10350,11024,3557,1177,178,6113,7544,9542
Zm00001eb255430,717,418,488,489,729,683,1184,795,649,579,572,720
Zm00001eb255440,30,23,97,108,104,85,163,139,77,121,119,173
Zm00001eb255450,2091,2276,1940,1874,3195,3182,2446,1797,2240,2265,2975,2985
Zm00001eb255470,0,0,0,4,8,3,63,15,15,3,19,3
Zm00001eb255490,60,40,28,17,34,4,198,101,146,67,102,158
Zm00001eb255460,1659,1241,1423,745,1158,1364,3104,3408,2545,1607,1746,1630
Zm00001eb255500,0,0,0,0,0,0,0,0,1,0,1,0
Zm00001eb255510,1079,404,970,928,804,722,3379,1333,1817,1026,1203,1439
Zm00001eb255520,116,79,87,36,95,42,162,108,175,19,97,77
Zm00001eb255530,237,114,129,147,164,193,385,264,250,120,211,130
Zm00001eb255540,378,190,344,142,96,138,711,871,319,154,292,313
Zm00001eb255550,612,600,699,675,797,942,1081,733,680,630,637,660
Zm00001eb255560,39,46,68,36,173,47,88,63,170,47,112,77
Zm00001eb255570,9563,10161,10721,13158,16997,14120,11833,6115,5163,3167,3905,9786
Zm00001eb255580,1303,1392,1305,1279,1583,1578,1380,975,1329,909,1324,1183
Zm00001eb255640,0,12,30,17,12,48,0,13,36,15,22,22
Zm00001eb255610,720,497,629,583,1308,571,1380,994,1595,590,991,858
Zm00001eb255620,0,0,0,33,29,54,23,0,27,32,11,64
Zm00001eb255600,2212,1876,1799,1373,2573,2210,3342,2559,3616,3187,4500,3103
Zm00001eb255590,153,77,152,59,257,93,343,449,1249,133,819,203
Zm00001eb255650,166,93,76,56,156,86,225,229,347,147,339,203
Zm00001eb255660,0,0,3,0,0,2,4,15,3,0,0,6
Zm00001eb255670,138,38,53,94,110,141,167,91,178,69,96,101
Zm00001eb255680,601,361,349,276,486,391,1082,821,1141,357,710,560
Zm00001eb255700,2119,1641,1882,3008,4077,3629,2987,2231,2803,1931,2457,2562
Zm00001eb255690,33107,26290,31223,21714,30736,35418,40888,33157,31011,15130,20760,23263
Zm00001eb255730,253,221,241,238,317,301,287,294,330,233,276,306
Zm00001eb255740,0,4,0,0,0,0,0,4,0,4,0,0
Zm00001eb255750,328,345,343,299,455,256,858,739,727,338,390,449
Zm00001eb255760,122,170,130,25,16,8,141,27,43,2,12,7
Zm00001eb255770,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255710,2790,2968,2769,2499,3182,3634,3013,2325,2255,1658,2002,2450
Zm00001eb255720,1476,924,1099,966,1586,1402,2076,1887,2551,1376,2078,1620
Zm00001eb255780,12,0,13,7,21,12,40,43,25,5,28,0
Zm00001eb255790,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255800,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb255810,36,21,23,13,19,21,32,25,15,14,27,23
Zm00001eb255830,2074,1801,1999,3324,4038,3819,4600,3099,2830,2819,2971,2522
Zm00001eb255860,0,0,0,0,0,0,90,32,0,4,0,2
Zm00001eb255870,8,3,5,0,0,5,113,163,60,10,23,11
Zm00001eb255840,0,15,24,18,29,6,20,30,16,27,59,35
Zm00001eb255850,29765,38508,30212,48726,46813,54031,38212,24614,25798,18593,21619,35518
Zm00001eb255880,2769,674,719,5349,4234,3379,13961,16684,7687,4343,4433,5951
Zm00001eb255890,11,7,12,14,15,26,26,24,15,40,31,55
Zm00001eb255910,0,0,0,0,0,5,8,7,3,4,8,0
Zm00001eb255900,229,173,278,249,399,637,350,172,282,985,752,787
Zm00001eb255930,2328,2466,3712,2210,2522,4698,7102,4396,2414,4418,7381,5188
Zm00001eb255940,960,715,1234,1183,1829,2216,3077,3018,1262,3169,5327,2826
Zm00001eb255980,755,472,702,530,907,724,1723,1499,1337,1027,1223,936
Zm00001eb255950,0,0,0,15,11,9,5,7,0,11,22,17
Zm00001eb255960,1466,1000,1041,1119,1691,1824,4250,2070,2901,2388,2195,3893
Zm00001eb255970,2136,1525,2469,3648,5361,5013,7515,3506,4815,10347,6801,8919
Zm00001eb255990,1612,986,1586,791,1276,1096,2633,2500,2518,1302,1740,1364
Zm00001eb256000,74,36,91,106,223,257,64,48,23,98,79,194
Zm00001eb256060,101,91,125,303,331,174,158,183,95,169,199,537
Zm00001eb256050,0,0,0,110,134,227,30,0,0,110,75,129
Zm00001eb256070,0,0,0,0,0,0,0,0,0,0,0,0
Zm00001eb256080,12,0,22,2641,2862,4445,89,33,12,1494,1696,2735
Zm00001eb256020,5113,3336,4080,4748,6748,6738,8829,7688,9204,8241,11364,11085
Zm00001eb256030,16,7,14,28,19,26,14,23,12,4,4,6
Zm00001eb256120,8,15,13,17,21,51,15,0,0,9,0,23
Zm00001eb256100,93,48,50,87,93,115,58,84,41,137,118,96
Zm00001eb256110,319,308,295,257,476,329,380,255,403,169,271,324
Zm00001eb256090,288,160,291,358,713,356,741,433,454,538,573,625
Zm00001eb256160,196,110,122,89,165,120,305,191,351,70,107,155
Zm00001eb256170,3619,3457,4176,3218,4328,4632,4786,5024,4296,2782,2792,3295
Zm00001eb256190,5,4,6,0,0,0,29,47,32,14,29,18
Zm00001eb256180,1076,1026,842,431,599,427,2922,2760,2596,1227,2038,1366
